Probe,GeneID,Symbol,Distance,Sides,Raw.p
cg24678113,ENSG00000116213,WRAP73,540863,R4,0.15187651032378005
cg24678113,ENSG00000078900,TP73,562616,R5,0.046601175563336435
cg24678113,ENSG00000227372,TP73-AS1,646080,R6,0.5541345030211722
cg24678113,ENSG00000162592,CCDC27,662494,R7,0.995594151083223
cg24678113,ENSG00000235169,SMIM1,682884,R8,0.9858445510968676
cg24678113,ENSG00000130764,LRRC47,690316,R9,0.1117134841358504
cg24678113,ENSG00000116198,CEP104,722177,R10,0.717254398981014
cg24700388,ENSG00000158711,ELK4,-699820,L10,0.04885521665602353
cg24700388,ENSG00000158715,SLC45A3,-651323,L9,0.8533946274787634
cg24700388,ENSG00000069275,NUCKS1,-581506,L8,0.06521859550401005
cg24700388,ENSG00000117280,RAB7L1,-556322,L7,0.8315633139846517
cg24700388,ENSG00000133065,SLC41A1,-518034,L6,0.09540124937086342
cg24700388,ENSG00000162877,PM20D1,-481650,L5,0.999212815763179
cg24700388,ENSG00000174502,SLC26A9,-388322,L4,0.9988747267643214
cg24700388,ENSG00000196550,FAM72A,-145759,L3,1.3378114517043616e-4
cg24700388,ENSG00000198049,AVPR1B,-69271,L2,0.076412592658904
cg24700388,ENSG00000196533,C1orf186,-12263,L1,0.981215331183224
cg24700388,ENSG00000196188,CTSE,16546,R1,0.9999425085181494
cg24700388,ENSG00000163486,SRGAP2,215287,R2,0.1466053725212366
cg24700388,ENSG00000143466,IKBKE,342878,R3,0.8533946274787634
cg24700388,ENSG00000136653,RASSF5,379966,R4,0.9999998889986841
cg24700388,ENSG00000143486,EIF2D,443707,R5,0.13153566949824097
cg24700388,ENSG00000143479,DYRK3,507968,R6,0.9999999991239884
cg24700388,ENSG00000162889,MAPKAPK2,557376,R7,0.9999218845629767
cg24700388,ENSG00000136634,IL10,640034,R8,0.9999998527921633
cg24700388,ENSG00000142224,IL19,671302,R9,0.9809383178087948
cg24700388,ENSG00000162891,IL20,737786,R10,0.9999871483427297
cg24729839,ENSG00000143756,FBXO28,-1606119,L10,0.00167302714158087
cg24729839,ENSG00000143753,DEGS1,-1574725,L9,0.08673439339457219
cg24729839,ENSG00000143748,NVL,-1437779,L8,1.6413616767784795e-4
cg24729839,ENSG00000143771,CNIH4,-1388707,L7,0.3359774925057134
cg24729839,ENSG00000162923,WDR26,-1331133,L6,0.11757074461599781
cg24729839,ENSG00000143786,CNIH3,-1027617,L5,0.717254398981014
cg24729839,ENSG00000185842,DNAH14,-368872,L4,0.007447294602574315
cg24729839,ENSG00000143815,LBR,-339241,L3,7.864814455025496e-4
cg24729839,ENSG00000154380,ENAH,-115024,L2,1.871372241154789e-7
cg24729839,ENSG00000143742,SRP9,9660,L1,1.896423407914729e-4
cg24729839,ENSG00000143819,EPHX1,41923,R1,0.8668447811051132
cg24729839,ENSG00000196187,TMEM63A,77366,R2,0.870070231573263
cg24729839,ENSG00000243709,LEFTY1,118111,R3,7.693316080324481e-5
cg24729839,ENSG00000143811,PYCR2,151707,R4,0.007927283971818029
cg24729839,ENSG00000143768,LEFTY2,168427,R5,0.6131009381840866
cg24729839,ENSG00000143751,SDE2,214532,R6,0.025083795494929093
cg24729839,ENSG00000182827,ACBD3,376509,R7,0.011879372492145211
cg24729839,ENSG00000185155,MIXL1,455448,R8,0.1046433027812381
cg24729839,ENSG00000183814,LIN9,462979,R9,1.4464905329202534e-5
cg24729839,ENSG00000143799,PARP1,592521,R10,7.612520332899421e-6
cg24833674,ENSG00000237463,RP11-280O1.2,-1362798,L10,0.9879672569427725
cg24833674,ENSG00000143198,MGST3,-1283157,L9,0.9996756820687158
cg24833674,ENSG00000143149,ALDH9A1,-1246090,L8,0.4488559522381318
cg24833674,ENSG00000143183,TMCO1,-1117198,L7,0.84812348967622
cg24833674,ENSG00000143179,UCK2,-1033335,L6,0.3639773851312732
cg24833674,ENSG00000188859,FAM78B,-777984,L5,0.996831805125442
cg24833674,ENSG00000215834,FMO9P,-313553,L4,0.41100796441749143
cg24833674,ENSG00000143157,POGK,-88609,L3,0.9944700194556627
cg24833674,ENSG00000152382,TADA1,-68626,L2,0.46384847800418083
cg24833674,ENSG00000143195,ILDR2,-0,L1,0.9999999149836503
cg24833674,ENSG00000143194,MAEL,44153,R1,0.9924240647468767
cg24833674,ENSG00000143167,GPA33,107880,R2,0.9994421356530411
cg24833674,ENSG00000198842,DUSP27,149089,R3,0.9995988755278882
cg24833674,ENSG00000143190,POU2F1,275873,R4,0.9298359894625096
cg24833674,ENSG00000198821,CD247,485684,R5,0.9403539184503193
cg24833674,ENSG00000143162,CREG1,584721,R6,0.5030167331057521
cg24833674,ENSG00000198771,RCSD1,685137,R7,0.9999118301510241
cg24833674,ENSG00000197965,MPZL1,776236,R8,0.3782660588426344
cg24833674,ENSG00000143199,ADCY10,864432,R9,0.011523987639255355
cg24833674,ENSG00000143158,MPC2,971774,R10,0.12210410230527519
cg24873093,ENSG00000070785,EIF2B3,-538777,L10,0.14316029839652955
cg24873093,ENSG00000126107,HECTD3,-514058,L9,0.9999967108066762
cg24873093,ENSG00000126088,UROD,-509812,L8,0.9904657515616881
cg24873093,ENSG00000162415,ZSWIM5,-219178,L7,0.2225075358124942
cg24873093,ENSG00000186603,HPDL,-196712,L6,9.943205650125899e-5
cg24873093,ENSG00000132781,MUTYH,-184917,L5,2.568793639833003e-7
cg24873093,ENSG00000132773,TOE1,-181412,L4,0.04234369312604041
cg24873093,ENSG00000070759,TESK2,-34187,L3,1.069864101379441e-5
cg24873093,ENSG00000132763,MMACHC,-14320,L2,0.07016401053749043
cg24873093,ENSG00000117450,PRDX1,-2340,L1,2.374002459326623e-7
cg24873093,ENSG00000117448,AKR1A1,25153,R1,0.08793517343837211
cg24873093,ENSG00000132780,NASP,58456,R2,3.531701678721492e-6
cg24873093,ENSG00000159588,CCDC17,94654,R3,0.8953106159900647
cg24873093,ENSG00000159592,GPBP1L1,101914,R4,0.11757074461599781
cg24873093,ENSG00000225447,RPS15AP10,120426,R5,0.05118934545707511
cg24873093,ENSG00000159596,TMEM69,161824,R6,1.3269155561696178e-6
cg24873093,ENSG00000197429,IPP,168934,R7,4.9225352056057637e-05
cg24873093,ENSG00000086015,MAST2,261597,R8,4.268066843080277e-4
cg24873093,ENSG00000117461,PIK3R3,514750,R9,0.2225075358124942
cg24873093,ENSG00000117472,TSPAN1,649683,R10,0.9890256903916272
cg24997231,ENSG00000123843,C4BPB,-2254196,L10,0.8997883286188967
cg24997231,ENSG00000123838,C4BPA,-2209217,L9,0.9412519066295659
cg24997231,ENSG00000196352,CD55,-1993223,L8,0.9997933228472573
cg24997231,ENSG00000117322,CR2,-1864294,L7,0.9790318261175142
cg24997231,ENSG00000203710,CR1,-1713542,L6,0.99999753080237
cg24997231,ENSG00000197721,CR1L,-1615773,L5,0.7022560529468006
cg24997231,ENSG00000117335,CD46,-1558676,L4,0.9883527613323976
cg24997231,ENSG00000174059,CD34,-1442787,L3,0.9989027732914122
cg24997231,ENSG00000076356,PLXNA2,-1109869,L2,0.7590521215511892
cg24997231,ENSG00000008118,CAMK1G,229525,L1,0.9797823867071829
cg24997231,ENSG00000196878,LAMB3,260678,R1,0.08436966255989213
cg24997231,ENSG00000123689,G0S2,321228,R2,0.9480048131801916
cg24997231,ENSG00000117594,HSD11B1,331973,R3,0.9999798812786992
cg24997231,ENSG00000009790,TRAF3IP3,401840,R4,0.9996173451623115
cg24997231,ENSG00000162757,C1orf74,428124,R5,4.624318133831325e-5
cg24997231,ENSG00000117595,IRF6,431499,R6,8.16443259918397e-7
cg24997231,ENSG00000117597,DIEXF,473815,R7,2.967640425876727e-5
cg24997231,ENSG00000143469,SYT14,584001,R8,8.166454322619895e-4
cg24997231,ENSG00000203706,SERTAD4-AS1,877264,R9,0.4043975132535341
cg24997231,ENSG00000082497,SERTAD4,878607,R10,0.004852452668698098
cg25001190,ENSG00000184292,TACSTD2,-2625668,L10,0.04962563728234515
cg25001190,ENSG00000185839,RP4-592A1.2,-2571632,L9,0.790777903825115
cg25001190,ENSG00000162601,MYSM1,-2503070,L8,0.19432816835520955
cg25001190,ENSG00000177606,JUN,-2419049,L7,0.9640485435999901
cg25001190,ENSG00000224609,RP11-470E16.1,-2004541,L6,0.9265793913932517
cg25001190,ENSG00000172456,FGGY,-1435487,L5,0.5720067878373555
cg25001190,ENSG00000134709,HOOK1,-1326784,L4,0.06054800568761365
cg25001190,ENSG00000134716,CYP2J2,-1276372,L3,0.6804072231958738
cg25001190,ENSG00000162598,C1orf87,-1129392,L2,0.9999871483427297
cg25001190,ENSG00000162599,NFIA,-0,L1,0.7929458418689891
cg25001190,ENSG00000162604,TM2D1,477881,R1,0.3195927768041263
cg25001190,ENSG00000132849,INADL,539312,R2,0.06716328889993689
cg25001190,ENSG00000240563,L1TD1,991666,R3,0.9999981985880445
cg25001190,ENSG00000132854,KANK4,1033814,R4,0.9971769457720273
cg25001190,ENSG00000162607,USP1,1233131,R5,0.0020787317981864886
cg25001190,ENSG00000116641,DOCK7,1251562,R6,0.027863732291060577
cg25001190,ENSG00000132855,ANGPTL3,1394321,R7,0.0027792506879921568
cg25001190,ENSG00000125703,ATG4C,1580969,R8,0.999982357046624
cg25001190,ENSG00000187140,FOXD3,2119893,R9,2.3764884446315508e-4
cg25001190,ENSG00000088035,ALG6,2164424,R10,0.007604366450505434
cg25023165,ENSG00000154358,OBSCN,-708483,L10,0.6388585186419039
cg25023165,ENSG00000154370,TRIM11,-680519,L9,0.37539425389843245
cg25023165,ENSG00000162931,TRIM17,-670498,L8,0.6217339411573656
cg25023165,ENSG00000168148,HIST3H3,-662034,L7,0.9185251443528865
cg25023165,ENSG00000181218,HIST3H2A,-629500,L6,0.13809597614016914
cg25023165,ENSG00000196890,HIST3H2BB,-628801,L5,0.42648792565606564
cg25023165,ENSG00000168159,RNF187,-591593,L4,0.17034584107897346
cg25023165,ENSG00000183929,DUSP5P1,-486910,L3,0.03716241811582655
cg25023165,ENSG00000116574,RHOU,-392644,L2,0.9999999717351525
cg25023165,ENSG00000168118,RAB4A,131759,L1,0.5926701131764798
cg25023165,ENSG00000154429,CCSAP,181695,R1,0.06815230232447042
cg25023165,ENSG00000143632,ACTA1,291929,R2,0.9957501933330507
cg25023165,ENSG00000069248,NUP133,301982,R3,0.15187651032378005
cg25023165,ENSG00000135776,ABCB10,377266,R4,0.1722688011637544
cg25023165,ENSG00000135801,TAF5L,453795,R5,0.2878827559303132
cg25023165,ENSG00000135763,URB2,486918,R6,0.0020787317981864886
cg25023165,ENSG00000143641,GALNT2,918473,R7,0.5985294994887508
cg25023165,ENSG00000177614,PGBD5,1182329,R8,0.09161186364580783
cg25023165,ENSG00000135775,COG2,1503172,R9,0.03419578993633597
cg25023165,ENSG00000135744,AGT,1563206,R10,0.8463388025663213
cg25025181,ENSG00000173728,C1orf100,-1825544,L10,0.5169055618691607
cg25025181,ENSG00000035687,ADSS,-1763073,L9,4.268066843080277e-4
cg25025181,ENSG00000179397,C1orf101,-1574030,L8,0.7774957530910352
cg25025181,ENSG00000121644,DESI2,-1506174,L7,0.1466053725212366
cg25025181,ENSG00000203667,COX20,-1370150,L6,0.18009844818853313
cg25025181,ENSG00000188206,HNRNPU-AS1,-1359710,L5,0.2247676267513535
cg25025181,ENSG00000153187,HNRNPU,-1350665,L4,0.3195927768041263
cg25025181,ENSG00000203666,EFCAB2,-1088043,L3,0.683105188545138
cg25025181,ENSG00000162849,KIF26B,-505776,L2,0.002232628936163203
cg25025181,ENSG00000185420,SMYD3,-0,L1,0.006847229779300732
cg25025181,ENSG00000162851,TFB2M,325350,R1,0.009342637261458647
cg25025181,ENSG00000162852,CNST,351234,R2,0.08436966255989213
cg25025181,ENSG00000143653,SCCPDH,508837,R3,0.49396670628660044
cg25025181,ENSG00000227953,RP11-439E19.3,560803,R4,0.31689481145486204
cg25025181,ENSG00000153207,AHCTF1,623888,R5,0.002694771807484494
cg25025181,ENSG00000135747,ZNF670,730337,R6,0.6640225074942866
cg25025181,ENSG00000197472,ZNF695,730337,R7,0.7519285251492561
cg25025181,ENSG00000188295,ZNF669,884752,R8,0.04962563728234515
cg25025181,ENSG00000221953,C1orf229,894950,R9,0.31285985046783615
cg25025181,ENSG00000196418,ZNF124,906765,R10,0.15909825344665549
cg25099516,ENSG00000186377,CYP4X1,-772389,L10,0.03278664802842665
cg25099516,ENSG00000186160,CYP4Z1,-704821,L9,0.031060543964311852
cg25099516,ENSG00000162366,PDZK1IP1,-632096,L8,0.9045987506291366
cg25099516,ENSG00000162367,TAL1,-590920,L7,0.2700988869746679
cg25099516,ENSG00000123473,STIL,-508993,L6,0.13809597614016914
cg25099516,ENSG00000162368,CMPK1,-444301,L5,0.025083795494929093
cg25099516,ENSG00000186790,FOXE3,-405089,L4,0.42853791389586243
cg25099516,ENSG00000237424,FOXD2-AS1,-388499,L3,0.6884718954057161
cg25099516,ENSG00000186564,FOXD2,-382449,L2,0.4578440940724327
cg25099516,ENSG00000242267,SKINTL,272949,L1,0.22395203247283388
cg25099516,ENSG00000117834,SLC5A9,399542,R1,0.984427669811416
cg25099516,ENSG00000132122,SPATA6,472229,R2,0.8635646483092619
cg25099516,ENSG00000186094,AGBL4,709712,R3,0.972262702535442
cg25099516,ENSG00000162373,BEND5,904380,R4,0.5180943628575814
cg25099516,ENSG00000162374,ELAVL4,2224871,R5,0.8453900512153746
cg25099516,ENSG00000142700,DMRTA2,2594407,R6,0.008598217155250103
cg25099516,ENSG00000185104,FAF1,2616335,R7,0.28274560101898605
cg25099516,ENSG00000123080,CDKN2C,3137602,R8,0.027863732291060577
cg25099516,ENSG00000204006,C1orf185,3279091,R9,0.28394797697393803
cg25099516,ENSG00000123091,RNF11,3413128,R10,0.14487594061954165
cg25150520,ENSG00000157911,PEX10,-797293,L10,0.0012441515418023543
cg25150520,ENSG00000149527,PLCH2,-705560,L9,0.0057738161001834615
cg25150520,ENSG00000157881,PANK4,-684490,L8,0.03655283453699229
cg25150520,ENSG00000197921,HES5,-680845,L7,0.4924461202121925
cg25150520,ENSG00000157873,TNFRSF14,-645708,L6,0.9782578168145392
cg25150520,ENSG00000157870,FAM213B,-619621,L5,0.5241193824591036
cg25150520,ENSG00000142606,MMEL1,-578048,L4,0.8926770883234516
cg25150520,ENSG00000169717,ACTRT2,-203064,L3,0.7244076131764386
cg25150520,ENSG00000177133,LINC00982,-157528,L2,0.9999999995383443
cg25150520,ENSG00000142611,PRDM16,-0,L1,0.99999999117651
cg25150520,ENSG00000130762,ARHGEF16,228458,R1,0.2853086706117178
cg25150520,ENSG00000162591,MEGF6,263952,R2,0.7299011130253321
cg25150520,ENSG00000158109,TPRG1L,399034,R3,0.06426277493037189
cg25150520,ENSG00000116213,WRAP73,404799,R4,0.008969498211097384
cg25150520,ENSG00000078900,TP73,426552,R5,0.005411528306075945
cg25150520,ENSG00000227372,TP73-AS1,510016,R6,0.4458654969788278
cg25150520,ENSG00000162592,CCDC27,526430,R7,0.994980755769261
cg25150520,ENSG00000235169,SMIM1,546820,R8,0.9954577228515196
cg25150520,ENSG00000130764,LRRC47,554252,R9,0.018440245903118404
cg25150520,ENSG00000116198,CEP104,586113,R10,0.2577416567746579
cg25199536,ENSG00000158006,PAFAH2,-276958,L10,0.3782660588426344
cg25199536,ENSG00000158008,EXTL1,-238651,L9,0.9797838336035362
cg25199536,ENSG00000158014,SLC30A2,-228982,L8,0.9421276728721052
cg25199536,ENSG00000158022,TRIM63,-206679,L7,0.9935565301285356
cg25199536,ENSG00000175087,PDIK1L,-149572,L6,8.499768947086168e-4
cg25199536,ENSG00000197245,FAM110D,-112487,L5,0.8179097639041081
cg25199536,ENSG00000142684,ZNF593,-103055,L4,7.129383119877558e-5
cg25199536,ENSG00000142675,CNKSR1,-85229,L3,3.16384160075033e-5
cg25199536,ENSG00000188782,CATSPER4,-72147,L2,0.2510613344646583
cg25199536,ENSG00000130695,CEP85,-0,L1,3.4277551562748496e-4
cg25199536,ENSG00000142669,SH3BGRL3,4058,R1,6.549367398465659e-4
cg25199536,ENSG00000158062,UBXN11,6210,R2,0.2982872198558303
cg25199536,ENSG00000169442,CD52,42839,R3,0.9996277001394095
cg25199536,ENSG00000176092,AIM1L,46741,R4,1.7808516902819096e-6
cg25199536,ENSG00000176083,ZNF683,86516,R5,0.9999845416738249
cg25199536,ENSG00000117682,DHDDS,157164,R6,0.003025822344697738
cg25199536,ENSG00000198830,HMGN2,197332,R7,0.00776434804505235
cg25199536,ENSG00000117676,RPS6KA1,254643,R8,0.2853086706117178
cg25199536,ENSG00000117713,ARID1A,420915,R9,0.0062902785920484474
cg25199536,ENSG00000060642,PIGV,512354,R10,0.3359774925057134
cg25201998,ENSG00000143575,HAX1,-573594,L10,0.9890256903916272
cg25201998,ENSG00000143595,AQP10,-524144,L9,0.9735717427115382
cg25201998,ENSG00000143515,ATP8B2,-498162,L8,0.9576563068739596
cg25201998,ENSG00000160712,IL6R,-380019,L7,0.9900721986693238
cg25201998,ENSG00000273110,RP11-350G8.9,-367968,L6,0.9997548826345434
cg25201998,ENSG00000163239,TDRD10,-301322,L5,0.9998495950404687
cg25201998,ENSG00000160714,UBE2Q1,-290441,L4,0.9892423554089071
cg25201998,ENSG00000160716,CHRNB2,-269443,L3,0.5090495093544274
cg25201998,ENSG00000160710,ADAR,-221470,L2,0.9997933228472573
cg25201998,ENSG00000143603,KCNN3,-0,L1,0.9937097214079516
cg25201998,ENSG00000163344,PMVK,75262,R1,0.9988166536903034
cg25201998,ENSG00000163346,PBXIP1,94604,R2,0.9988166536903034
cg25201998,ENSG00000163348,PYGO2,107554,R3,0.7422583432253421
cg25201998,ENSG00000160691,SHC1,112826,R4,0.9096261480310667
cg25201998,ENSG00000173207,CKS1B,125181,R5,0.49095049064557256
cg25201998,ENSG00000160688,FLAD1,133866,R6,0.2504707347432126
cg25201998,ENSG00000163352,LENEP,144114,R7,0.5880702909595308
cg25201998,ENSG00000160685,ZBTB7B,153179,R8,0.8427279337650788
cg25201998,ENSG00000163354,DCST2,169048,R9,0.9096261480310667
cg25201998,ENSG00000163357,DCST1,184352,R10,0.9739952969834905
cg25210796,ENSG00000116641,DOCK7,-1935838,L10,1.764295337606312e-5
cg25210796,ENSG00000125703,ATG4C,-1758623,L9,1.707083203289954e-5
cg25210796,ENSG00000187140,FOXD3,-1299010,L8,0.5331485420676374
cg25210796,ENSG00000088035,ALG6,-1185574,L7,0.10745964602006183
cg25210796,ENSG00000203965,EFCAB7,-1051443,L6,7.577608075674323e-5
cg25210796,ENSG00000142856,ITGB3BP,-1030415,L5,0.020968173882485872
cg25210796,ENSG00000079739,PGM1,-963891,L4,0.013358190949513755
cg25210796,ENSG00000185483,ROR1,-442626,L3,1.1065672161529982e-5
cg25210796,ENSG00000177414,UBE2U,-356756,L2,2.6142276655547556e-5
cg25210796,ENSG00000158966,CACHD1,-0,L1,0.05362421789372092
cg25210796,ENSG00000162437,RAVER2,120968,R1,0.7273945698236055
cg25210796,ENSG00000162434,JAK1,209102,R2,5.191258013243129e-9
cg25210796,ENSG00000162433,AK4,523422,R3,0.4788925244262778
cg25210796,ENSG00000116675,DNAJC6,624092,R4,0.7017127801441697
cg25210796,ENSG00000116678,LEPR,796438,R5,0.43393611218017847
cg25210796,ENSG00000184588,PDE4B,1168387,R6,0.19641545464161728
cg25210796,ENSG00000118473,SGIP1,1909256,R7,3.2891933238109945e-6
cg25210796,ENSG00000152760,TCTEX1D1,2128332,R8,0.2293266342976579
cg25210796,ENSG00000172410,INSL5,2173614,R9,0.004293210272586758
cg25210796,ENSG00000152763,WDR78,2188758,R10,3.0678820869719234e-4
cg25215890,ENSG00000132716,DCAF8,-396531,L10,0.5211074755737223
cg25215890,ENSG00000162735,PEX19,-395313,L9,0.2982872198558303
cg25215890,ENSG00000122218,COPA,-338261,L8,0.2577416567746579
cg25215890,ENSG00000162736,NCSTN,-322709,L7,0.43393611218017847
cg25215890,ENSG00000171786,NHLH1,-308813,L6,0.5867902256035689
cg25215890,ENSG00000162738,VANGL2,-252983,L5,0.028845601286898746
cg25215890,ENSG00000162739,SLAMF6,-158399,L4,0.9994843848998385
cg25215890,ENSG00000066294,CD84,-102145,L3,0.9995958283311229
cg25215890,ENSG00000117090,SLAMF1,-34366,L2,0.9969037281386507
cg25215890,ENSG00000117091,CD48,-0,L1,0.9993450632601535
cg25215890,ENSG00000026751,SLAMF7,57583,R1,0.98351530937789
cg25215890,ENSG00000122224,LY9,114410,R2,0.9590034696060352
cg25215890,ENSG00000122223,CD244,148496,R3,0.9925527053974257
cg25215890,ENSG00000179914,ITLN1,194875,R4,0.9993859759741835
cg25215890,ENSG00000158764,ITLN2,263361,R5,0.9313738441016445
cg25215890,ENSG00000158769,F11R,313547,R6,0.018101216088662372
cg25215890,ENSG00000215845,TSTD1,355967,R7,0.36682075821439875
cg25215890,ENSG00000158773,USF1,357587,R8,0.5060332937133996
cg25215890,ENSG00000186517,ARHGAP30,365282,R9,0.9999982831260072
cg25215890,ENSG00000143217,PVRL4,389331,R10,0.03306497302357718
cg25310233,ENSG00000162419,GMEB1,-2188571,L10,0.02174218318546085
cg25310233,ENSG00000198492,YTHDF2,-2138149,L9,0.013101199983203114
cg25310233,ENSG00000116329,OPRD1,-2044228,L8,0.7826563125977072
cg25310233,ENSG00000159023,EPB41,-1787883,L7,0.0293472210544821
cg25310233,ENSG00000253304,TMEM200B,-1783989,L6,0.7819735474171514
cg25310233,ENSG00000116350,SRSF4,-1725937,L5,0.004345450836710299
cg25310233,ENSG00000116353,MECR,-1676982,L4,0.26018941852413446
cg25310233,ENSG00000060656,PTPRU,-1581111,L3,0.9999329378557358
cg25310233,ENSG00000162510,MATN1,-38002,L2,0.5301884564632694
cg25310233,ENSG00000162511,LAPTM5,-3769,L1,0.997970387356593
cg25310233,ENSG00000162512,SDC3,107875,R1,0.9912121270905603
cg25310233,ENSG00000134644,PUM1,169914,R2,0.0036321940451072734
cg25310233,ENSG00000200154,SNORD103A,174096,R3,1
cg25310233,ENSG00000200181,SNORD85,206572,R4,1
cg25310233,ENSG00000084628,NKAIN1,418153,R5,0.2626491065203855
cg25310233,ENSG00000060688,SNRNP40,497978,R6,0.0012441515418023543
cg25310233,ENSG00000121766,ZCCHC17,535403,R7,0.1466053725212366
cg25310233,ENSG00000121769,FABP3,604033,R8,0.9818987839113377
cg25310233,ENSG00000168528,SERINC2,647973,R9,0.9906573627385413
cg25310233,ENSG00000223907,RP11-439L8.4,749597,R10,0.7677858147949846
cg25312122,ENSG00000085552,IGSF9,-269345,L10,1.3584772390361725e-7
cg25312122,ENSG00000162723,SLAMF9,-260687,L9,0.4608451701733205
cg25312122,ENSG00000143315,PIGM,-182948,L8,2.826484743223204e-8
cg25312122,ENSG00000177807,KCNJ10,-144693,L7,0.9438567308410742
cg25312122,ENSG00000162728,KCNJ9,-124378,L6,3.245675985548878e-5
cg25312122,ENSG00000162729,IGSF8,-115998,L5,0.010129843407113412
cg25312122,ENSG00000018625,ATP1A2,-71350,L4,0.29566339405503556
cg25312122,ENSG00000132681,ATP1A4,-27964,L3,0.8980802354516425
cg25312122,ENSG00000143318,CASQ1,-13055,L2,0.09281789983077
cg25312122,ENSG00000162734,PEA15,-0,L1,0.9995243559011163
cg25312122,ENSG00000132716,DCAF8,771,R1,7.663065522942167e-4
cg25312122,ENSG00000162735,PEX19,61868,R2,7.129383119877558e-5
cg25312122,ENSG00000122218,COPA,74329,R3,0.2982872198558303
cg25312122,ENSG00000162736,NCSTN,128328,R4,0.009534248438311818
cg25312122,ENSG00000171786,NHLH1,152123,R5,0.015427783076387754
cg25312122,ENSG00000162738,VANGL2,185642,R6,1.459480719894389e-9
cg25312122,ENSG00000162739,SLAMF6,270086,R7,0.9999999994524427
cg25312122,ENSG00000066294,CD84,326151,R8,0.9999999374109401
cg25312122,ENSG00000117090,SLAMF1,393156,R9,0.9999999907810687
cg25312122,ENSG00000117091,CD48,463802,R10,0.9999999899379047
cg25312440,ENSG00000162624,LHX8,-920015,L10,0.8248001378113334
